customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,support_tickets,churn
CUST_11066,25.0,1.0,93.48274206446182,196 USD,One year,Bank transfer,Fiber optic,No,0,No
CUST_11067,55.0,19.0,33.34255748489439,624.16,Month-to-month,Credit card,Fiber optic,Yes,4,No
CUST_11068,35.0,18.0,57.68452045136972,1186.85,One year,Electronic check,No,Yes,1,No
CUST_11069,45.0,72.0,86.77938799505087, 6653.09 ,One year,Mailed check,DSL,Yes,0,No
CUST_11070,40.0,5.0,57.711131587342024, 376.28 ,One year,Credit card,DSL,Yes,1,No
CUST_11071,47.0,7.0,48.97667968540537,377 USD,Month-to-month,Credit card,No,No,1,No
CUST_11072,42.0,3.0,97.62674823013994,$424.82,Month-to-month,Bank transfer,DSL,Yes,1,Yes
CUST_11073,26.0,60.0,81.57102503723597,$4844.99,One year,Electronic check,DSL,Yes,0,No
CUST_11074,53.0,36.0,52.599269607287255,$1772.56,Two year,Credit card,DSL,Yes,5,Yes
CUST_11075,35.0,41.0,70.31542932918815, 3108.57 ,One year,Electronic check,Fiber optic,No internet service,0,No
CUST_11076,22.0,56.0,104.66595715404111,$6208.78,Two year,Mailed check,DSL,No internet service,0,Yes
CUST_11077,36.0,18.0,40.03631334756474,$775.59,Month-to-month,Mailed check,No,Yes,0,No
CUST_11078,59.0,14.0,122.22497871504271,$1829.67,Month-to-month,Mailed check,Fiber optic,Yes,1,No
CUST_11079,51.0,10.0,83.82676694729734,$835.82,Month-to-month,Bank transfer,DSL,No internet service,3,Yes
CUST_11080,37.0,,74.92580323346255,,Month-to-month,Credit card,Fiber optic,No,0,Yes
CUST_11081,37.0,15.0,97.05363640853147,$1591.55,Two year,Bank transfer,DSL,No,1,Yes
CUST_11082,37.0,14.0,99.64090006846894, 1469.75 ,Two year,Electronic check,Fiber optic,No,0,Yes
CUST_11083,66.0,66.0,45.89981770747584, 3112.32 ,Month-to-month,Mailed check,Fiber optic,No internet service,0,No
CUST_11084,46.0,72.0,67.58523610648649,$4863.98,Month-to-month,Bank transfer,Fiber optic,Yes,0,No
CUST_11085,,38.0,66.5901764759891, 2839.09 ,Month-to-month,Mailed check,DSL,No,0,No
CUST_11086,53.0,34.0,82.29017590296672,2940 USD,,Credit card,Fiber optic,No internet service,1,No
CUST_11087,44.0,27.0,134.81275300198823,$3962.92,Month-to-month,Credit card,Fiber optic,Yes,1,No
CUST_11088,38.0,4.0,74.86325259762492,$406.98,Month-to-month,Bank transfer,Fiber optic,No internet service,2,No
CUST_11089,39.0,1.0,178.32517804010143,$363.18,Month-to-month,Electronic check,Fiber optic,No,1,Yes
CUST_11090,40.0,28.0,60.041293549271,$1571.28,Month-to-month,Bank transfer,DSL,Yes,3,Yes
CUST_11091,41.0,31.0,81.5523297615841,2366 USD,Two year,Credit card,No,Yes,1,No
CUST_11092,50.0,1.0,65.70841743462628,136.73,Month-to-month,Mailed check,DSL,Yes,1,Yes
CUST_11093,42.0,63.0,74.75986669189203,4573 USD,Month-to-month,Credit card,DSL,Yes,0,No
CUST_11094,50.0,2.0,82.1925716537946,$250.49,Month-to-month,Electronic check,Fiber optic,Yes,3,No
CUST_11095,40.0,8.0,109.16508922884398,$923.98,Month-to-month,Mailed check,No,No,5,No
CUST_11096,42.0,27.0,60.22042892855775,1608 USD,One year,Bank transfer,Fiber optic,Yes,0,No
CUST_11097,17.0,4.0,73.7529583964297,$369.11,Month-to-month,Bank transfer,DSL,No,3,Yes
CUST_11098,52.0,1.0,70.72851697156483,$154.91,Month-to-month,Credit card,DSL,No,0,No
CUST_11099,45.0,10.0,113.32976931706406,$1275.62,,Electronic check,Fiber optic,No,2,No
CUST_11100,53.0,35.0,101.901554118283,3988 USD,Month-to-month,Electronic check,No,No,1,Yes
CUST_11101,6.0,13.0,119.43603915507478,1825 USD,One year,Bank transfer,DSL,No,0,Yes
CUST_11102,66.0,25.0,91.6267806765859, 2243.22 ,,Electronic check,Fiber optic,Yes,0,No
CUST_11103,39.0,21.0,57.75560618525176,1222 USD,Month-to-month,Mailed check,DSL,Yes,1,No
CUST_11104,54.0,1.0,83.92553089212241,176 USD,One year,Electronic check,Fiber optic,No,0,No
CUST_11105,29.0,72.0,74.71052420826241,5853 USD,Two year,Electronic check,No,Yes,4,No
CUST_11106,48.0,1.0,72.7969611436645,$146.15,One year,Bank transfer,Fiber optic,No,1,Yes
CUST_11107,,72.0,83.24675886124031,6676.48,Month-to-month,Bank transfer,DSL,No,2,No
CUST_11108,34.0,19.0,57.26494504171342,$1033.42,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_11109,64.0,72.0,55.63375967066188, 3898.48 ,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_11110,39.0,3.0,112.36025914569737, 460.51 ,Month-to-month,Electronic check,Fiber optic,Yes,0,No
CUST_11111,44.0,16.0,54.18255347556968,$915.45,One year,Mailed check,Fiber optic,No,0,No
CUST_11112,51.0,4.0,72.46057662749605,334 USD,Month-to-month,Electronic check,DSL,Yes,3,No
CUST_11113,47.0,1.0,143.65849764246468,$279.72,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_11114,43.0,23.0,100.65603612079812,2186 USD,One year,Bank transfer,DSL,No internet service,1,No
CUST_11115,45.0,6.0,,,Month-to-month,Bank transfer,No,No,0,Yes
CUST_11116,70.0,21.0,116.93596973466995,2646.04,One year,Electronic check,DSL,Yes,1,No
CUST_11117,40.0,3.0,106.52138933072726, 459.55 ,Month-to-month,Bank transfer,Fiber optic,Yes,0,Yes
CUST_11118,43.0,10.0,95.75104911706313,$1134.34,Month-to-month,Credit card,DSL,No internet service,1,Yes
CUST_11119,54.0,37.0,99.3001334091394,3923 USD,Two year,Electronic check,DSL,No,2,No
CUST_11120,54.0,14.0,58.22598924463918,$867.41,Month-to-month,Electronic check,DSL,Yes,0,No
CUST_11121,55.0,24.0,102.33652794189345,$2564.57,Month-to-month,Mailed check,Fiber optic,No,3,No
CUST_11122,49.0,25.0,128.84369290557404,$3106.68,One year,Electronic check,Fiber optic,Yes,4,Yes
CUST_11123,27.0,45.0,70.95209017881665,$3160.02,Two year,Bank transfer,No,No,0,No
CUST_11124,61.0,9.0,67.4835476538353,$632.69,Two year,Credit card,DSL,No,3,No
CUST_11125,27.0,28.0,70.0238304990036, 2161.14 ,One year,Mailed check,Fiber optic,Yes,1,No
CUST_11126,45.0,72.0,95.24934098454102,$7529.98,Month-to-month,Bank transfer,Fiber optic,No,0,No
CUST_11127,32.0,31.0,100.42403526642143,3237.30,Two year,Bank transfer,DSL,No,2,No
CUST_11128,40.0,16.0,61.29272538468874,$1089.44,One year,Electronic check,Fiber optic,No,0,No
CUST_11129,45.0,24.0,40.329168235563344,$931.90,Month-to-month,,Fiber optic,No,0,Yes
CUST_11130,45.0,32.0,63.674692201246486,2146.88,Two year,Credit card,DSL,No internet service,2,No
CUST_11131,46.0,23.0,64.05009811221836, 1599.55 ,Month-to-month,Credit card,DSL,Yes,0,Yes
CUST_11132,60.0,0.0,100.54955326897748,$99.60,Month-to-month,,Fiber optic,Yes,2,No
CUST_11133,46.0,5.0,92.07843640205839,524.10,Two year,Credit card,DSL,No,3,Yes
CUST_11134,38.0,40.0,82.93534961792344,$3656.99,Month-to-month,Electronic check,Fiber optic,No internet service,1,No
CUST_11135,53.0,8.0,78.952279407306, 745.09 ,Month-to-month,Electronic check,No,No,0,No
CUST_11136,55.0,32.0,87.17382067455313,3106 USD,Month-to-month,Mailed check,Fiber optic,Yes,1,No
CUST_11137,26.0,11.0,107.30247478992439,$1369.63,One year,Electronic check,Fiber optic,No,2,No
CUST_11138,48.0,18.0,102.77195192033908,2144 USD,,Credit card,DSL,Yes,1,No
CUST_11139,49.0,2.0,60.81008574014164,171.20,Month-to-month,Credit card,No,Yes,3,No
CUST_11140,37.0,5.0,72.4144337005257,398 USD,One year,Credit card,DSL,No,2,No
CUST_11141,58.0,72.0,66.04967979781414,4664 USD,Two year,Mailed check,Fiber optic,No,6,No
CUST_11142,39.0,53.0,80.26493191492091,$4012.70,Month-to-month,Electronic check,No,Yes,0,No
CUST_11143,43.0,25.0,91.07925073176858, 2379.02 ,One year,Electronic check,Fiber optic,No,1,No
CUST_11144,39.0,15.0,33.45773458941915, 549.57 ,One year,Mailed check,Fiber optic,No,1,No
CUST_11145,41.0,27.0,61.175251426139894,$1739.73,One year,Bank transfer,Fiber optic,No,3,No
CUST_11146,28.0,23.0,100.71393554101023,2300 USD,Month-to-month,Mailed check,DSL,Yes,2,Yes
CUST_11147,24.0,20.0,58.01373409694056, 1317.90 ,Two year,Credit card,Fiber optic,Yes,0,No
CUST_11148,60.0,1.0,50.281712144265235,90.93,Month-to-month,Credit card,DSL,No,3,Yes
CUST_11149,31.0,24.0,57.569786826047306,$1395.50,Month-to-month,Electronic check,Fiber optic,No,0,No
CUST_11150,29.0,35.0,95.89016622812531,3603.24,Month-to-month,Electronic check,DSL,Yes,1,No
CUST_11151,15.0,72.0,44.54044611652429, 3425.03 ,One year,Bank transfer,No,Yes,1,No
CUST_11152,33.0,0.0,121.42403652964083,119 USD,Month-to-month,Electronic check,DSL,No,5,Yes
CUST_11153,25.0,31.0,87.42722298613437,$2527.37,Month-to-month,Bank transfer,Fiber optic,Yes,0,No
CUST_11154,61.0,20.0,90.71152926581769,$1949.92,One year,Mailed check,Fiber optic,No,0,No
CUST_11155,53.0,14.0,60.62454982934164,$829.91,Two year,Electronic check,Fiber optic,No,1,No
CUST_11156,33.0,3.0,,,One year,Mailed check,DSL,No internet service,1,No
CUST_11157,68.0,13.0,98.55288460499287,1271 USD,Month-to-month,Mailed check,Fiber optic,No internet service,0,No
CUST_11158,53.0,11.0,93.59157071969814,1156.85,Month-to-month,Credit card,DSL,No,0,No
CUST_11159,37.0,9.0,63.93495992518999,$615.37,One year,Electronic check,Fiber optic,No,5,No
CUST_11160,11.0,32.0,134.41690383878364, 4300.94 ,Month-to-month,Credit card,DSL,No,2,Yes
CUST_11161,68.0,29.0,82.75217622776694,$2476.01,One year,Bank transfer,Fiber optic,No,4,Yes
CUST_11162,24.0,,95.43574527443792,,Month-to-month,Bank transfer,DSL,No,1,No
CUST_11163,21.0,,89.85788658250277,,Two year,Electronic check,No,No,3,No
CUST_11164,53.0,10.0,52.052534147256424,$627.38,Month-to-month,Bank transfer,Fiber optic,No internet service,0,No
CUST_11165,70.0,7.0,71.48357690495033,625 USD,Month-to-month,Mailed check,DSL,No internet service,0,No
CUST_11166,58.0,26.0,53.576098721441525,$1422.33,Two year,Mailed check,Fiber optic,Yes,2,No
CUST_11167,48.0,5.0,95.34449529262471,545.24,Month-to-month,Bank transfer,No,Yes,2,No
CUST_11168,48.0,9.0,62.896817027303285,$604.14,Month-to-month,Mailed check,DSL,No,0,Yes
CUST_11169,51.0,6.0,,,Two year,Credit card,Fiber optic,No,0,Yes
CUST_11170,50.0,2.0,60.15002990855084,172.11,Month-to-month,Electronic check,Fiber optic,No,3,No
CUST_11171,,42.0,88.20051025407197,3817 USD,Month-to-month,Credit card,DSL,Yes,2,No
CUST_11172,42.0,7.0,41.985840422287396,343 USD,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_11173,40.0,15.0,2400.0,38313.83,Month-to-month,Credit card,DSL,No internet service,0,No
CUST_11174,32.0,1.0,61.48732506632509,120.71,Month-to-month,Credit card,DSL,Yes,1,Yes
CUST_11175,38.0,29.0,123.38016828502417,$3487.67,One year,Electronic check,Fiber optic,No,2,Yes
CUST_11176,21.0,10.0,32.879261586550385, 360.41 ,One year,Mailed check,Fiber optic,No,2,No
CUST_11177,40.0,33.0,58.85839488156223,$1937.59,Month-to-month,Bank transfer,No,Yes,2,No
CUST_11178,29.0,13.0,58.28073112567487,$822.72,Month-to-month,Electronic check,Fiber optic,No internet service,4,No
CUST_11179,,5.0,52.41441783848846,325 USD,Two year,Mailed check,Fiber optic,Yes,1,No
CUST_11180,43.0,17.0,80.80288013102229, 1493.23 ,Two year,Mailed check,Fiber optic,No,3,Yes
CUST_11181,58.0,3.0,124.56792841199653,494 USD,Month-to-month,Credit card,DSL,Yes,3,No
CUST_11182,52.0,,62.95242333264876,,Two year,Credit card,Fiber optic,No,1,No
CUST_11183,22.0,9.0,92.99548620969614,$940.38,One year,Bank transfer,Fiber optic,No internet service,1,No
CUST_11184,,58.0,96.16306938588633,5429.49,Month-to-month,Bank transfer,DSL,Yes,1,No
CUST_11185,52.0,2.0,47.9404449456167,130 USD,Month-to-month,Bank transfer,Fiber optic,Yes,2,No
CUST_11186,29.0,28.0,68.12061652632096,2024 USD,Month-to-month,Mailed check,DSL,No,0,Yes
CUST_11187,38.0,5.0,83.97375097185375,478.91,Two year,Mailed check,Fiber optic,Yes,0,No
CUST_11188,48.0,9.0,66.61338646043666,$688.64,One year,Mailed check,Fiber optic,No,1,Yes
CUST_11189,29.0,13.0,112.97029887892617,$1659.72,One year,Credit card,No,No,1,Yes
CUST_11190,42.0,57.0,56.94545992130272,$3577.58,Month-to-month,Bank transfer,DSL,No,1,No
CUST_11191,25.0,7.0,117.69591564117167,$1027.84,One year,Mailed check,Fiber optic,No internet service,1,No
CUST_11192,34.0,2.0,87.80783955732417,$237.64,One year,Bank transfer,DSL,Yes,0,No
CUST_11193,45.0,9.0,58.73340109001233,644 USD,Two year,Mailed check,Fiber optic,No,1,Yes
CUST_11194,22.0,3.0,68.35831404822284, 283.44 ,Month-to-month,Bank transfer,Fiber optic,No internet service,3,No
CUST_11195,46.0,3.0,76.57580561458093, 315.10 ,One year,Mailed check,Fiber optic,No,0,No
CUST_11196,41.0,20.0,63.72764756321414, ,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_11197,48.0,2.0,123.13583746826164,$396.10,One year,Bank transfer,No,No,0,No
CUST_11198,44.0,1.0,72.83733803777919,$135.35,One year,Bank transfer,DSL,Yes,1,No
CUST_11199,57.0,30.0,125.9893684572917,4169 USD,Month-to-month,Mailed check,DSL,Yes,2,No
