SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_ordinal,gender_Male,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0.0,1.0,1.0,0.5133689839572193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.18152647261058905,0.5542844495724076,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.10695187165775401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259683703873477,0.30129202904072017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.6631016042780749,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.43823057529223025,1.2257331838483672,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.5989304812834224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.007334402933761279,0.7331729635394557,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,-0.4919786096256685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.931469172587669,-0.37529434388073135,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,-0.5989304812834224,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8379555351822142,-0.3955110970817778,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.06692642677057081,-0.26974054199185094,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.1925133689839572,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4776529910611964,0.14926726968611786,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.40641711229946526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009168003667201469,-0.18791566435545495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.4919786096256685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25487050194820093,-0.24122229357831454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.1497326203208556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17694247077698844,0.11704817987540501,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.06417112299465241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5106578042631217,0.3273865891666939,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.12834224598930483,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.2732065092826037,0.18258935536422446,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,-0.25668449197860965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4666513866605548,-0.1790336450022314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.6203208556149733,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4675681870272749,0.3779067025140323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,-0.3422459893048128,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.46206738482695403,-0.24932060534154776,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.21390374331550802,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.5509970203988082,0.7279627593763719,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.7914438502673797,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0559248223699289,0.9059804871323195,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.38138895255558103,0.7950132976310987,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5775401069518716,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8361219344487739,-0.3882835715296449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,-0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5766674306669723,-0.1992794244103145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.6844919786096256,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17052486820994725,1.0238704270117884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.36363636363636365,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.05959202383680954,-0.16112447526060095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.40641711229946526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27687371074948425,-0.1664798104588681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17327526931010778,-0.09985015220617315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.32085561497326204,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7517763007105204,1.0239720187364165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,-0.0427807486631016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09168003667201467,0.14703225174429363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.36363636363636365,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-0.3786385514554206,-0.24245590737737338,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0825120330048132,-0.3420157975131798,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,0.0855614973262032,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.21269768507907394,0.35287159894489734,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0427807486631016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.27962411184964475,0.09527852459789633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.23529411764705882,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5069906027962413,0.792241294859096,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.6417112299465241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.27595691038276415,1.073171439663586,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.3850267379679144,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46940178776071506,0.8719617724853327,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02475360990144386,0.6566308555837351,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.3422459893048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9259683703873482,-0.33927282094821365,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.06417112299465241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27779051111620456,0.3706356376513445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.40641711229946526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03025441210176495,-0.17216894703805702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,0.6844919786096256,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6509282603713042,1.4978393617137071,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3658033463213386,-0.38803684876983313,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7985331194132478,2.055287667853113,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19527847811139123,-0.38533741151542206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.6631016042780749,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6536786614714648,1.45823310221216,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9378867751547101,-0.06796486377638213,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.10695187165775401,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.11551684620673844,0.20866940238667991,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011001604400641657,-0.38242027770823583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.0855614973262032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4657345862938347,0.3080696483837845,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.4919786096256685,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24845289938115972,0.8531963296361202,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.6844919786096256,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5390786156314464,1.4089175764568438,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,-0.47058823529411764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3520513408205364,-0.2809881972185637,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.2994652406417112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.28787531515012615,-0.034018714646986914,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,1.0,0.8342245989304813,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2594545037818016,1.2470239067097708,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.5775401069518716,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.649094659637864,-0.38275407908915765,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.44919786096256686,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6509282603713042,0.11465351779487905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3612193444877379,-0.34398957959167387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,-0.5989304812834224,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8333715333486135,-0.39543853156418607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9388035755214303,-0.39710753846879504,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.930552372220949,-0.39697692053713,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.5133689839572193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3639697455878982,-0.276590726852507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.5989304812834224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39880815952326387,-0.38855932049649333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5989304812834224,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6408434563373826,-0.3923907798253348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.8770053475935828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.007880615210458169,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0855614973262032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9232179692871878,-0.20470732512617335,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.21390374331550802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.016502406600962746,0.0020753738031224545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1531056612422644,0.5048963582994996,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9323859729543893,-0.39700594674416667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.6203208556149733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48407059362823746,0.2977072924716904,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.0213903743315508,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3667201466880587,0.3507671989347382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.8128342245989305,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.03392161356864533,1.0461335278089205,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,-0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07151042860417155,-0.24948024948024952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,1.0,-0.1925133689839572,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.43639697455878984,0.1250739261210465,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.5775401069518716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.20169608067843228,0.5810611255637433,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025670410268164214,-0.38265248736452934,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.7272727272727273,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5711666284666514,0.2924825752050883,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.09076323630529458,-0.2631661060980433,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9177171670868669,-0.3716805811046649,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.47058823529411764,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4318129727251891,-0.21884308795303561,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.5133689839572193,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2567041026816411,-0.27100318199794643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.8770053475935828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7279394911757966,1.8293476722796094,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.8128342245989305,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.02108640843456348,0.9479523825073564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.6844919786096256,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5601650240660097,1.3305177912507757,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.1497326203208556,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5528306211322486,0.298549052475754,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3043777217510886,-0.19557858301313802,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4611505844602338,-0.37673114112904693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.2163648865459546,1.285207882066521,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8159523263809306,0.11279584054453162,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9342195736878296,-0.2512508481094869,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,-0.1711229946524064,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7701123080449233,-0.22003316244153942,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.32085561497326204,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.07976163190465267,0.5458813626352894,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6307586523034611,1.841785401994826,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.6631016042780749,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.19527847811139123,0.6084038125922943,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.35755214302085725,-0.31946243464568075,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.8128342245989305,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09168003667201467,1.1152013874526963,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036672014668806393,-0.3609118582940573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.6921842768737109,1.5652962668669477,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.15127206050882422,-0.2789563627259963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.1711229946524064,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6646802658721064,0.7748110575335706,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,0.8983957219251337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.931469172587669,-0.025049616672653374,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.6631016042780749,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5225762090304836,1.344058516833386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.1497326203208556,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.4657345862938347,0.24601161773936636,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.5989304812834224,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4538161815264727,1.1725571725571726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.4919786096256685,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1998624799449921,0.8612220758817617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.924134769653908,-0.39018478809054724,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.3422459893048128,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.20444648177859284,0.6476617576094015,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,-0.5989304812834224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.44923217969287194,-0.3751346997420296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.12834224598930483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08159523263809311,0.09376916183198905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.40641711229946526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3768049507219803,0.8659533476287403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.42780748663101603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9360531744212698,-0.13529115099795733,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.09259683703873477,0.9638006915493827,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.8770053475935828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2493696997478798,1.3329705057453747,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.12834224598930483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.23195049278019725,0.4240873979093874,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.1925133689839572,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5885858354343342,0.76100909608763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.36363636363636365,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.6500114600045841,0.06758752308490526,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.6631016042780749,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.15585606234242497,0.9908676296110852,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,-0.21390374331550802,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17144166857666734,0.02448360563543807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,-0.1925133689839572,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4327297730919092,0.11465351779487905,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.8983957219251337,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3676369470547788,1.4082499736949998,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.10695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9342195736878296,-0.26622837094041285,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.2994652406417112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2594545037818015,0.29135055313065783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.004584001833600734,-0.3577625148305777,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.8983957219251337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15677286270914506,1.2089705492846856,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.1925133689839572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9333027733211094,-0.2993327600657444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5198258079303231,0.922307728590451,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.4919786096256685,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.46206738482695403,1.0416780050287902,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.30346092138436853,-0.38704995773058604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.6631016042780749,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7352738941095576,1.509203121768567,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.6203208556149733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9213843685537475,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.8983957219251337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9287187714875087,-0.01772049939589212,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19619527847811147,1.0384706091512375,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
